screen,depmap_id,lineage,lineage_subtype,is_male,primary_or_metastasis,age,replicate_id,p_dna_batch,n_genes
sanger,ACH-001625,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,metastasis,61,OSC19_c908R5,CRISPR_C6596666.sample,17660
sanger,ACH-001626,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,metastasis,59,OSC20_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-001641,upper_aerodigestive,upper_aerodigestive_squamous,NA,primary,NA,SAT-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001690,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,82,UPCISCC026-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001692,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,50,UPCISCC040-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001694,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,51,UPCISCC074-311cas9-RepA-p6_batch4,4,18119
broad,ACH-001698,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,47,UPCISCC116-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001699,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,73,UPCISCC131-311cas9-RepA-p6_batch4,4,18119
broad,ACH-002029,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,NA,SAS-311cas9-RepA-p6_batch4,4,18119
sanger,ACH-002029,upper_aerodigestive,upper_aerodigestive_squamous,FALSE,primary,NA,SAS_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-002044,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,74,HSQ89-311cas9-RepA-p6_batch4,4,18119
broad,ACH-002045,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,HO1U1-311cas9-RepAB-p6_batch4,4,18119
sanger,ACH-002045,upper_aerodigestive,upper_aerodigestive_squamous,TRUE,primary,NA,HO1u1_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002212,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,BB30HN_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002249,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,JHU011_c907R1,CRISPR_C6596666.sample,17660
sanger,ACH-002250,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,JHU022_c907R1,CRISPR_C6596666.sample,17660
sanger,ACH-002251,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,JHU029_c907R1,CRISPR_C6596666.sample,17660
sanger,ACH-002265,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,LB771H_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002294,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,PCI15A_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002295,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,PCI30_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002296,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,PCI38_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002297,upper_aerodigestive,upper_aerodigestive_squamous,NA,metastasis,NA,PCI4B_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002298,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,PCI6A_c908R4,CRISPR_C6596666.sample,17660
sanger,ACH-002305,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,NA,SKN3_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002315,upper_aerodigestive,upper_aerodigestive_squamous,NA,NA,44,SCC90_c907R1,CRISPR_C6596666.sample,17660
sanger,ACH-002234,upper_aerodigestive,NA,NA,NA,NA,DOK_c908R1,CRISPR_C6596666.sample,17660
sanger,ACH-002239,upper_aerodigestive,NA,NA,NA,NA,H3118_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000011,urinary_tract,bladder_carcinoma,TRUE,metastasis,53,253J-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000018,urinary_tract,bladder_carcinoma,FALSE,primary,81,T24-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000142,urinary_tract,bladder_carcinoma,FALSE,primary,80,CAL-29-311Cas9_RepA_p6_batch2,2,18119
broad,ACH-000473,urinary_tract,bladder_carcinoma,FALSE,primary,NA,RT112 -311Cas9_RepA_p6_batch2,2,18119
broad,ACH-000486,urinary_tract,bladder_carcinoma,TRUE,NA,76,KU-19-19-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000522,urinary_tract,bladder_carcinoma,TRUE,primary,NA,UM-UC-3-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000545,urinary_tract,bladder_carcinoma,TRUE,primary,NA,VM-CUB1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000547,urinary_tract,bladder_carcinoma,TRUE,primary,44,HT1197-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000593,urinary_tract,bladder_carcinoma,FALSE,primary,82,BC-3C-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000720,urinary_tract,bladder_carcinoma,FALSE,primary,67,TCCSUP-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000724,urinary_tract,bladder_carcinoma,FALSE,primary,58,HT-1376-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000741,urinary_tract,bladder_carcinoma,FALSE,primary,NA,UBLC1-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000753,urinary_tract,bladder_carcinoma,TRUE,metastasis,75,JMSU-1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000802,urinary_tract,bladder_carcinoma,FALSE,primary,51,BFTC-905-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000834,urinary_tract,bladder_carcinoma,TRUE,metastasis,NA,UM-UC-1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000839,urinary_tract,bladder_carcinoma,TRUE,primary,58,SCaBER-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000862,urinary_tract,bladder_carcinoma,NA,primary,NA,KMBC-2-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000896,urinary_tract,bladder_carcinoma,TRUE,primary,NA,647-V-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000905,urinary_tract,bladder_carcinoma,TRUE,NA,68,5637-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000973,urinary_tract,bladder_carcinoma,TRUE,primary,69,639V-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001183,urinary_tract,bladder_carcinoma,FALSE,NA,NA,RT11284-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001407,urinary_tract,bladder_carcinoma,TRUE,metastasis,NA,UMUC13-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001408,urinary_tract,bladder_carcinoma,TRUE,metastasis,NA,UMUC14-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001409,urinary_tract,bladder_carcinoma,NA,primary,NA,UMUC16_311Cas9_RepA_B_P6_batch3,3,18119
broad,ACH-001411,urinary_tract,bladder_carcinoma,FALSE,primary,NA,UMUC5-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001412,urinary_tract,bladder_carcinoma,NA,primary,NA,UM-UC-10-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001413,urinary_tract,bladder_carcinoma,TRUE,primary,NA,UmUC11-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001414,urinary_tract,bladder_carcinoma,TRUE,primary,NA,UMUC6-311cas9_RepB_p6_batch3,3,18119
broad,ACH-001415,urinary_tract,bladder_carcinoma,TRUE,primary,NA,UMUC7-311cas9_RepA_p3_batch3,3,18119
broad,ACH-001416,urinary_tract,bladder_carcinoma,TRUE,primary,NA,UMUC9-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001529,uterus,choriocarcinoma,TRUE,primary,0,JAR-311cas9_RepA_p6_batch3,3,18119
broad,ACH-001530,uterus,choriocarcinoma,TRUE,metastasis,NA,JEG3-311cas9-RepA-p4_batch3,3,18119
broad,ACH-002021,uterus,choriocarcinoma,FALSE,primary,NA,T3M3-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000397,uterus,clear_cell_carcinoma,FALSE,primary,74,TEN-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000192,uterus,endometrial_adenocarcinoma,FALSE,primary,77,MFE280_C908R1,CRISPR_C6596666.sample,17660
broad,ACH-000293,uterus,endometrial_adenocarcinoma,FALSE,primary,64,KLE-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000293,uterus,endometrial_adenocarcinoma,FALSE,primary,64,KLE_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000435,uterus,endometrial_adenocarcinoma,FALSE,metastasis,69,EFE-184-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000831,uterus,endometrial_adenocarcinoma,FALSE,metastasis,NA,HEC-50B_RepA_p6_batch3,3,18119
sanger,ACH-000864,uterus,endometrial_adenocarcinoma,FALSE,primary,63,CO684_C908R2,CRISPR_C6596666.sample,17660
sanger,ACH-000879,uterus,endometrial_adenocarcinoma,FALSE,primary,68,MFE296_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-000928,uterus,endometrial_adenocarcinoma,FALSE,primary,56,JHUEM1-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000941,uterus,endometrial_adenocarcinoma,FALSE,primary,71,HEC-1-B-311CAS9_RepA_p6_batch3,3,18119
broad,ACH-000946,uterus,endometrial_adenocarcinoma,FALSE,primary,NA,HEC265-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000961,uterus,endometrial_adenocarcinoma,FALSE,primary,39,Ishikawa (Heraklio) 02 ER-311cas9-RepA-p6_batch3,3,18119
broad,ACH-000974,uterus,endometrial_adenocarcinoma,FALSE,metastasis,52,SNGM-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000974,uterus,endometrial_adenocarcinoma,FALSE,metastasis,52,SNGM_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-000978,uterus,endometrial_adenocarcinoma,FALSE,primary,50,EN-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000984,uterus,endometrial_adenocarcinoma,FALSE,primary,NA,HEC6-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000988,uterus,endometrial_adenocarcinoma,FALSE,NA,81,MFE-319-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000993,uterus,endometrial_adenocarcinoma,FALSE,primary,58,JHUEM7-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-000994,uterus,endometrial_adenocarcinoma,FALSE,primary,NA,HEC-59-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-000996,uterus,endometrial_adenocarcinoma,FALSE,primary,NA,HEC-251-311Cas9_RepA_p5_batch3,3,18119
broad,ACH-001517,uterus,endometrial_adenocarcinoma,FALSE,primary,71,HEC1-311cas9-RepA-p4_batch4,4,18119
sanger,ACH-001517,uterus,endometrial_adenocarcinoma,FALSE,primary,71,HEC1_c907R1,CRISPR_C6596666.sample,17660
broad,ACH-001518,uterus,endometrial_adenocarcinoma,FALSE,primary,NA,HEC116-311Cas9-RepAB-p6_batch4,4,18119
broad,ACH-002026,uterus,endometrial_adenocarcinoma,FALSE,primary,54,HHUA-311cas9-RepB-p6_batch4,4,18119
broad,ACH-002027,uterus,endometrial_adenocarcinoma,FALSE,primary,55,HOUAI-311cas9-RepB-p6_batch4,4,18119
broad,ACH-000965,uterus,endometrial_adenosquamous,FALSE,primary,65,RL952-311cas9_RepA_p6_batch3,3,18119
sanger,ACH-000965,uterus,endometrial_adenosquamous,FALSE,primary,65,RL952_c908R1,CRISPR_C6596666.sample,17660
broad,ACH-001651,uterus,endometrial_squamous,FALSE,primary,NA,SKGI-311cas9_RepA_p3_batch3,3,18119
broad,ACH-001652,uterus,endometrial_squamous,FALSE,primary,NA,SKGII-311cas9-RepA-p6_batch3,3,18119
broad,ACH-001655,uterus,endometrial_squamous,FALSE,primary,52,SKN-311cas9_RepA_p6_batch3,3,18119
broad,ACH-000913,uterus,endometrial_stromal_sarcoma,FALSE,primary,76,ESS1-311Cas9_RepA_p6_batch3,3,18119
sanger,ACH-000913,uterus,endometrial_stromal_sarcoma,FALSE,primary,76,ESS1_C908R2,CRISPR_C6596666.sample,17660
broad,ACH-000407,uterus,MMMT,FALSE,primary,70,SNU-685-311CAS9_RepA_p5_batch3,3,18119
broad,ACH-002046,uterus,MMMT,FALSE,primary,66,HTMMT-311cas9-RepA-p6_batch4,4,18119
broad,ACH-000302,uterus,mullerian_carcinoma,FALSE,primary,60,SNU1077-311Cas9_RepA_p6_batch3,3,18119
broad,ACH-001495,uterus,uterine_carcinosarcoma,FALSE,primary,64,EMTOKA-311Cas9 -RepA-p6_batch3,3,18119
